RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023
20859,50,Tulsa,city,OK,OK,"Tulsa, OK",Tulsa County,"$75,173.10 ","$74,895.20 ","$75,050.84 ","$75,344.35 ","$75,939.06 ","$76,411.54 ","$76,766.41 ","$77,146.07 ","$77,512.19 ","$77,869.52 ","$78,220.80 ","$78,624.95 ","$78,998.07 ","$79,422.80 ","$79,742.37 ","$80,099.54 ","$80,365.64 ","$80,664.66 ","$80,972.34 ","$81,299.89 ","$81,675.97 ","$81,966.09 ","$82,226.99 ","$82,427.22 ","$82,652.53 ","$82,900.31 ","$83,082.03 ","$83,292.37 ","$83,448.71 ","$83,621.52 ","$83,775.60 ","$83,935.15 ","$84,148.59 ","$84,308.29 ","$84,525.10 ","$84,737.53 ","$84,963.26 ","$85,139.15 ","$85,265.08 ","$85,428.11 ","$85,572.36 ","$85,750.06 ","$85,922.88 ","$86,113.17 ","$86,334.61 ","$86,508.79 ","$86,631.91 ","$86,679.55 ","$86,790.56 ","$86,925.36 ","$87,041.42 ","$87,097.32 ","$87,139.81 ","$87,203.27 ","$87,323.97 ","$87,497.66 ","$87,738.36 ","$87,880.41 ","$87,972.47 ","$88,093.79 ","$88,243.25 ","$88,405.04 ","$88,502.61 ","$88,683.88 ","$88,916.09 ","$89,139.02 ","$89,352.51 ","$89,515.15 ","$89,725.67 ","$89,920.99 ","$90,170.48 ","$90,416.18 ","$90,653.94 ","$90,939.09 ","$91,230.74 ","$91,577.60 ","$91,880.59 ","$92,216.58 ","$92,520.27 ","$92,797.81 ","$93,004.67 ","$93,135.02 ","$93,249.97 ","$93,306.86 ","$93,403.71 ","$93,477.92 ","$93,602.80 ","$93,681.97 ","$93,737.44 ","$93,819.46 ","$94,013.65 ","$94,235.97 ","$94,429.63 ","$94,506.11 ","$94,560.80 ","$94,550.13 ","$94,461.26 ","$94,455.40 ","$94,515.53 ","$94,726.20 ","$94,898.23 ","$94,886.73 ","$94,641.38 ","$94,264.79 ","$93,930.51 ","$93,856.29 ","$93,879.96 ","$93,749.89 ","$93,554.11 ","$93,306.22 ","$93,409.81 ","$93,481.31 ","$93,637.43 ","$93,849.29 ","$94,101.10 ","$94,236.98 ","$94,353.78 ","$94,456.52 ","$94,507.30 ","$94,465.01 ","$94,477.00 ","$94,742.41 ","$95,225.72 ","$96,008.72 ","$96,597.91 ","$96,735.01 ","$96,188.01 ","$95,546.84 ","$94,828.74 ","$94,155.79 ","$93,451.10 ","$93,070.91 ","$92,784.09 ","$92,360.02 ","$91,631.51 ","$90,740.66 ","$89,856.33 ","$89,207.03 ","$88,955.05 ","$88,871.69 ","$88,925.61 ","$88,797.96 ","$88,617.74 ","$88,289.30 ","$87,825.87 ","$87,593.45 ","$87,446.10 ","$87,498.04 ","$87,716.12 ","$88,100.71 ","$88,604.69 ","$88,916.33 ","$89,004.12 ","$88,998.94 ","$89,056.05 ","$89,256.94 ","$89,587.84 ","$89,790.65 ","$90,025.04 ","$90,306.97 ","$90,662.01 ","$90,940.52 ","$91,021.15 ","$91,165.81 ","$91,115.50 ","$91,344.31 ","$91,625.20 ","$92,190.86 ","$92,520.85 ","$92,835.60 ","$92,853.26 ","$92,866.98 ","$93,008.45 ","$93,323.84 ","$93,750.06 ","$94,001.43 ","$94,144.11 ","$94,355.11 ","$94,744.34 ","$95,394.23 ","$95,930.78 ","$96,438.42 ","$96,795.03 ","$97,156.54 ","$97,375.64 ","$97,523.00 ","$97,762.71 ","$98,036.90 ","$98,295.93 ","$98,116.94 ","$97,458.20 ","$96,587.11 ","$96,378.01 ","$96,913.18 ","$97,931.26 ","$98,919.57 ","$99,752.52 ","$100,475.07 ","$100,994.59 ","$101,511.02 ","$102,213.33 ","$103,279.51 ","$104,543.32 ","$105,751.68 ","$106,718.70 ","$107,677.86 ","$108,409.53 ","$108,896.74 ","$109,018.36 ","$109,130.94 ","$109,227.52 ","$109,401.95 ","$109,618.51 ","$109,350.82 ","$108,503.07 ","$107,212.00 ","$106,789.70 ","$107,204.87 ","$108,310.46 ","$109,269.07 ","$109,944.13 ","$110,250.26 ","$110,636.07 ","$111,134.54 ","$111,859.75 ","$112,585.07 ","$113,642.60 ","$114,783.79 ","$115,072.25 ","$114,645.59 ","$114,156.60 ","$114,387.77 ","$115,060.66 ","$115,904.84 ","$116,811.64 ","$117,706.51 ","$118,459.72 ","$119,509.07 ","$120,894.06 ","$122,691.54 ","$124,981.52 ","$126,970.87 ","$128,157.56 ","$128,728.93 ","$129,072.81 ","$129,879.84 ","$130,817.94 ","$132,284.96 ","$134,227.81 ","$136,393.66 ","$138,864.76 ","$141,314.16 ","$143,673.43 ","$145,810.70 ","$147,894.55 ","$149,516.27 ","$150,965.01 ","$152,420.02 ","$154,044.42 ","$155,597.01 ","$156,956.29 ","$159,005.64 ","$161,393.51 ","$163,941.17 ","$166,043.66 ","$168,102.05 ","$169,969.20 ","$171,620.00 ","$173,162.12 ","$175,038.87 ","$176,847.66 ","$177,963.30 ","$178,553.35 ","$179,207.44 ","$180,206.19 ","$180,686.23 ","$181,426.94 ","$182,100.73 "
37596,319,Broken Arrow,city,OK,OK,"Tulsa, OK",Wagoner County,"$119,608.60 ","$119,273.43 ","$119,726.92 ","$120,396.37 ","$121,446.35 ","$122,121.99 ","$122,703.88 ","$123,242.53 ","$123,725.66 ","$124,102.33 ","$124,549.96 ","$125,059.80 ","$125,554.07 ","$126,077.81 ","$126,450.70 ","$126,899.06 ","$127,211.15 ","$127,649.86 ","$128,036.28 ","$128,497.83 ","$128,946.52 ","$129,334.18 ","$129,726.82 ","$130,113.87 ","$130,473.59 ","$130,861.67 ","$131,120.61 ","$131,419.09 ","$131,640.05 ","$131,913.60 ","$132,173.97 ","$132,444.30 ","$132,718.76 ","$132,972.26 ","$133,194.66 ","$133,416.58 ","$133,613.35 ","$133,857.21 ","$134,029.26 ","$134,240.14 ","$134,347.30 ","$134,475.51 ","$134,601.94 ","$134,813.55 ","$135,138.55 ","$135,477.62 ","$135,796.85 ","$136,044.13 ","$136,300.54 ","$136,557.11 ","$136,742.04 ","$136,872.42 ","$136,952.77 ","$137,104.62 ","$137,337.11 ","$137,693.91 ","$138,112.88 ","$138,452.65 ","$138,622.94 ","$138,824.96 ","$138,872.71 ","$138,969.19 ","$138,921.02 ","$138,993.81 ","$139,123.93 ","$139,391.18 ","$139,745.42 ","$140,103.66 ","$140,408.21 ","$140,669.78 ","$140,959.07 ","$141,239.64 ","$141,485.59 ","$141,764.82 ","$142,091.49 ","$142,587.00 ","$143,035.78 ","$143,475.36 ","$143,878.76 ","$144,308.71 ","$144,736.40 ","$145,132.20 ","$145,512.51 ","$145,823.14 ","$146,096.98 ","$146,285.33 ","$146,437.75 ","$146,563.64 ","$146,733.70 ","$147,064.76 ","$147,453.67 ","$147,822.96 ","$148,119.34 ","$148,303.89 ","$148,477.48 ","$148,563.68 ","$148,633.47 ","$148,818.16 ","$149,124.77 ","$149,520.76 ","$149,791.36 ","$149,773.40 ","$149,607.90 ","$149,313.81 ","$149,041.95 ","$148,810.89 ","$148,566.17 ","$148,213.91 ","$147,965.15 ","$147,794.08 ","$147,917.13 ","$147,904.20 ","$147,894.72 ","$147,954.57 ","$148,044.17 ","$148,120.79 ","$148,137.67 ","$148,166.93 ","$148,047.61 ","$147,845.00 ","$147,772.62 ","$148,044.80 ","$148,570.62 ","$149,372.87 ","$149,951.21 ","$150,079.46 ","$149,531.97 ","$148,863.66 ","$148,065.07 ","$147,286.49 ","$146,529.04 ","$146,054.79 ","$145,711.42 ","$145,228.47 ","$144,507.66 ","$143,622.61 ","$142,719.72 ","$142,144.30 ","$142,018.53 ","$142,135.27 ","$142,404.38 ","$142,518.42 ","$142,511.50 ","$142,373.40 ","$142,129.86 ","$142,051.27 ","$141,987.08 ","$142,085.28 ","$142,337.70 ","$142,625.79 ","$142,936.83 ","$143,109.26 ","$143,112.24 ","$143,189.71 ","$143,414.72 ","$143,967.55 ","$144,581.51 ","$145,043.31 ","$145,401.12 ","$145,635.54 ","$145,974.97 ","$146,265.96 ","$146,390.83 ","$146,527.40 ","$146,516.30 ","$146,702.08 ","$146,927.42 ","$147,420.92 ","$147,853.34 ","$148,283.80 ","$148,490.13 ","$148,717.98 ","$149,011.76 ","$149,389.69 ","$149,846.46 ","$150,343.88 ","$150,864.54 ","$151,429.93 ","$152,127.67 ","$153,061.71 ","$153,962.78 ","$154,650.81 ","$155,219.37 ","$155,697.97 ","$156,142.71 ","$156,335.94 ","$156,542.15 ","$156,818.92 ","$157,340.19 ","$157,476.55 ","$157,093.20 ","$156,233.00 ","$155,995.26 ","$156,428.55 ","$157,347.64 ","$158,292.44 ","$159,022.52 ","$159,627.58 ","$160,040.75 ","$160,606.77 ","$161,215.27 ","$161,947.41 ","$162,633.66 ","$163,326.13 ","$164,028.21 ","$164,745.22 ","$165,437.94 ","$165,940.24 ","$166,221.05 ","$166,317.91 ","$166,199.60 ","$166,055.77 ","$166,132.17 ","$166,258.72 ","$166,277.66 ","$166,039.50 ","$166,265.70 ","$166,879.45 ","$167,794.85 ","$168,486.76 ","$169,016.89 ","$169,330.74 ","$169,785.00 ","$170,193.37 ","$170,705.23 ","$171,069.55 ","$171,507.19 ","$172,042.36 ","$172,164.82 ","$172,139.03 ","$172,070.10 ","$172,354.46 ","$172,918.19 ","$173,525.72 ","$174,001.36 ","$174,303.39 ","$174,609.18 ","$175,323.43 ","$176,486.97 ","$177,934.61 ","$179,582.82 ","$180,954.26 ","$182,107.42 ","$182,947.45 ","$183,612.95 ","$184,340.06 ","$185,437.99 ","$187,047.89 ","$189,175.32 ","$191,588.20 ","$194,386.28 ","$197,009.73 ","$199,466.18 ","$201,624.56 ","$203,952.69 ","$206,201.05 ","$208,661.15 ","$211,495.53 ","$214,501.35 ","$217,338.00 ","$219,627.82 ","$222,026.78 ","$224,814.38 ","$228,023.05 ","$231,424.47 ","$234,695.10 ","$237,792.11 ","$240,773.66 ","$243,725.73 ","$246,873.22 ","$249,450.62 ","$250,904.26 ","$251,292.19 ","$251,634.90 ","$252,216.27 ","$252,626.89 ","$252,856.44 ","$253,154.90 "
10834,1176,Claremore,city,OK,OK,"Tulsa, OK",Rogers County,"$98,698.46 ","$98,857.94 ","$99,067.24 ","$99,449.33 ","$99,856.65 ","$100,320.34 ","$100,862.33 ","$101,345.51 ","$101,741.60 ","$102,031.56 ","$102,479.59 ","$102,986.74 ","$103,628.64 ","$104,138.19 ","$104,638.66 ","$105,086.18 ","$105,535.50 ","$105,946.83 ","$106,370.77 ","$106,827.22 ","$107,313.66 ","$107,750.85 ","$108,135.15 ","$108,803.48 ","$109,569.54 ","$110,490.19 ","$110,892.28 ","$111,152.07 ","$111,285.85 ","$111,735.87 ","$112,406.28 ","$113,160.71 ","$113,773.04 ","$114,099.88 ","$114,284.50 ","$114,222.09 ","$114,170.95 ","$114,285.67 ","$114,920.18 ","$115,726.15 ","$116,436.70 ","$116,901.45 ","$117,157.34 ","$117,394.23 ","$117,620.07 ","$117,905.88 ","$118,163.18 ","$118,265.69 ","$118,429.35 ","$118,407.50 ","$118,507.85 ","$118,637.91 ","$118,886.79 ","$118,945.47 ","$118,826.72 ","$118,882.53 ","$119,167.00 ","$119,596.62 ","$119,960.91 ","$120,392.57 ","$120,954.69 ","$121,551.53 ","$122,081.20 ","$122,677.61 ","$123,265.63 ","$123,915.04 ","$124,475.89 ","$124,908.03 ","$125,237.95 ","$125,401.42 ","$125,789.08 ","$126,030.48 ","$126,262.49 ","$126,364.16 ","$126,755.41 ","$127,142.39 ","$127,595.74 ","$127,960.68 ","$128,523.79 ","$128,999.80 ","$129,574.80 ","$130,067.15 ","$130,632.06 ","$131,132.19 ","$131,536.99 ","$131,882.61 ","$132,109.67 ","$132,370.77 ","$132,432.39 ","$132,666.56 ","$132,741.97 ","$133,089.19 ","$133,274.93 ","$133,414.24 ","$133,477.08 ","$133,615.49 ","$133,952.06 ","$134,349.33 ","$134,906.90 ","$135,557.17 ","$136,147.07 ","$135,692.77 ","$134,754.60 ","$133,644.13 ","$133,225.28 ","$133,170.94 ","$133,213.35 ","$133,422.41 ","$133,557.04 ","$133,733.77 ","$133,750.46 ","$133,754.66 ","$133,735.55 ","$133,750.81 ","$133,760.81 ","$133,641.52 ","$133,475.33 ","$133,320.49 ","$133,196.46 ","$132,970.84 ","$132,582.69 ","$132,252.50 ","$132,021.21 ","$131,904.00 ","$131,831.75 ","$131,838.28 ","$131,866.83 ","$131,878.86 ","$131,823.23 ","$131,669.43 ","$131,343.04 ","$130,900.23 ","$130,404.53 ","$129,928.03 ","$129,410.23 ","$128,958.81 ","$128,596.43 ","$128,498.28 ","$128,599.94 ","$128,765.53 ","$128,935.72 ","$129,058.70 ","$129,165.82 ","$129,204.58 ",,,,"$122,377.58 ","$121,961.92 ","$122,012.07 ","$122,202.49 ","$122,527.41 ","$122,744.76 ","$122,875.40 ","$122,811.23 ","$122,703.66 ","$122,459.74 ","$122,166.19 ","$121,931.75 ","$122,244.70 ","$122,916.56 ","$123,762.10 ","$124,281.48 ","$124,791.96 ","$124,979.79 ","$125,345.65 ","$125,489.77 ","$125,683.93 ","$125,443.91 ","$125,112.22 ","$124,612.92 ","$124,516.20 ","$124,748.16 ","$125,396.79 ","$125,993.18 ","$126,711.15 ","$127,301.84 ","$127,910.86 ","$128,404.29 ","$128,872.24 ","$129,129.64 ","$129,191.14 ","$129,353.87 ","$129,884.70 ","$130,730.86 ","$131,601.93 ","$132,417.90 ","$133,086.28 ","$133,861.20 ","$134,593.46 ","$135,170.58 ","$135,477.23 ","$135,882.69 ","$136,539.23 ","$137,221.87 ","$137,986.24 ","$138,483.58 ","$138,970.03 ","$139,222.66 ","$139,502.97 ","$139,894.01 ","$140,365.07 ","$141,031.30 ","$141,631.24 ","$142,278.06 ","$142,954.03 ","$143,780.54 ","$144,490.35 ","$145,047.36 ","$145,266.33 ","$145,372.41 ","$145,488.09 ","$145,822.91 ","$146,424.01 ","$146,947.40 ","$147,474.40 ","$147,979.42 ","$148,368.39 ","$148,641.13 ","$148,829.83 ","$149,047.52 ","$149,221.56 ","$149,531.40 ","$149,940.50 ","$150,351.21 ","$150,611.69 ","$151,083.32 ","$151,716.29 ","$152,098.02 ","$152,507.63 ","$152,832.40 ","$153,181.65 ","$153,340.40 ","$153,690.28 ","$154,133.25 ","$154,620.02 ","$154,701.18 ","$154,868.31 ","$155,541.79 ","$156,778.92 ","$158,446.11 ","$159,410.41 ","$159,910.51 ","$159,915.86 ","$159,894.05 ","$160,140.56 ","$161,611.43 ","$164,364.07 ","$167,907.48 ","$171,247.65 ","$174,565.45 ","$177,945.24 ","$181,252.26 ","$184,312.09 ","$187,140.87 ","$189,788.31 ","$192,562.97 ","$195,308.55 ","$197,224.52 ","$198,396.41 ","$199,024.44 ","$200,400.42 ","$202,398.42 ","$204,625.75 ","$207,783.00 ","$211,543.88 ","$215,972.26 ","$219,889.61 ","$223,035.10 ","$225,944.42 ","$228,056.45 ","$229,576.65 ","$230,390.95 ","$230,778.21 ","$231,100.57 ","$230,989.22 ","$230,569.88 ","$231,057.35 "
40207,1334,Owasso,city,OK,OK,"Tulsa, OK",Tulsa County,"$136,822.00 ","$136,548.01 ","$136,913.26 ","$137,566.30 ","$138,652.16 ","$139,449.46 ","$140,030.43 ","$140,410.21 ","$140,775.77 ","$141,122.60 ","$141,645.67 ","$142,229.65 ","$142,751.90 ","$143,227.84 ","$143,598.92 ","$144,027.80 ","$144,451.05 ","$144,937.33 ","$145,513.55 ","$146,155.59 ","$146,894.28 ","$147,507.18 ","$147,980.96 ","$148,318.63 ","$148,742.50 ","$149,261.35 ","$149,682.52 ","$149,887.77 ","$149,940.81 ","$150,031.46 ","$150,258.74 ","$150,452.75 ","$150,643.94 ","$150,767.21 ","$151,138.46 ","$151,561.12 ","$151,960.96 ","$152,163.78 ","$152,311.12 ","$152,590.30 ","$152,895.64 ","$153,133.40 ","$153,268.33 ","$153,393.65 ","$153,489.61 ","$153,494.79 ","$153,413.80 ","$153,434.48 ","$153,592.95 ","$153,719.00 ","$153,823.37 ","$153,868.96 ","$153,964.03 ","$154,078.63 ","$154,304.33 ","$154,614.05 ","$154,955.63 ","$155,265.30 ","$155,537.98 ","$155,835.00 ","$156,092.46 ","$156,438.85 ","$156,769.79 ","$157,148.91 ","$157,528.70 ","$157,871.97 ","$158,366.15 ","$158,799.28 ","$159,397.85 ","$159,873.13 ","$160,435.72 ","$160,961.49 ","$161,384.76 ","$161,844.52 ","$162,246.99 ","$162,739.16 ","$163,261.89 ","$163,943.43 ","$164,652.64 ","$165,328.85 ","$165,992.86 ","$166,643.87 ","$167,130.09 ","$167,346.10 ","$167,449.69 ","$167,593.16 ","$167,816.98 ","$168,144.92 ","$168,407.81 ","$168,778.47 ","$169,131.11 ","$169,624.46 ","$170,011.58 ","$170,270.00 ","$170,579.83 ","$170,878.13 ","$171,225.77 ","$171,782.88 ","$172,481.44 ","$173,335.62 ","$174,029.78 ","$174,446.74 ","$174,514.88 ","$174,319.99 ","$174,062.26 ","$173,971.12 ","$173,869.97 ","$173,464.79 ","$173,004.97 ","$172,481.49 ","$172,465.17 ","$172,370.61 ","$172,395.13 ","$172,470.89 ","$172,560.29 ","$172,557.56 ","$172,467.36 ","$172,496.84 ","$172,444.47 ","$172,315.79 ","$172,106.62 ","$172,155.16 ","$172,511.83 ","$173,249.51 ","$173,780.26 ","$173,828.70 ","$173,274.67 ","$172,648.12 ","$171,954.42 ","$171,201.05 ","$170,305.25 ","$169,646.41 ","$169,154.83 ","$168,594.82 ","$167,746.15 ","$166,809.85 ","$165,909.95 ","$165,391.10 ","$165,269.94 ","$165,418.65 ","$165,745.89 ","$165,788.95 ","$165,741.86 ","$165,606.10 ","$164,875.20 ","$163,922.17 ","$162,692.54 ","$162,099.32 ","$161,933.71 ","$162,030.62 ","$162,222.06 ","$162,396.75 ","$162,318.57 ","$162,285.45 ","$162,330.91 ","$162,730.60 ","$163,367.63 ","$163,984.22 ","$164,573.81 ","$165,135.54 ","$165,743.84 ","$166,278.89 ","$166,612.12 ","$166,967.93 ","$167,251.09 ","$167,706.45 ","$168,244.12 ","$168,938.98 ","$169,471.06 ","$169,910.94 ","$170,114.99 ","$170,332.86 ","$170,690.15 ","$171,187.69 ","$171,721.47 ","$172,190.16 ","$172,588.67 ","$173,023.89 ","$173,602.85 ","$174,552.84 ","$175,600.09 ","$176,517.04 ","$177,275.58 ","$177,927.40 ","$178,589.23 ","$179,005.85 ","$179,276.06 ","$179,548.21 ","$180,026.01 ","$180,247.08 ","$179,975.02 ","$179,169.84 ","$178,976.71 ","$179,447.91 ","$180,423.23 ","$181,475.27 ","$182,288.04 ","$182,994.89 ","$183,391.65 ","$183,739.87 ","$184,219.89 ","$184,929.85 ","$185,780.43 ","$186,644.67 ","$187,737.02 ","$188,997.06 ","$190,134.08 ","$190,762.41 ","$190,877.35 ","$190,717.79 ","$190,428.47 ","$190,243.85 ","$190,333.41 ","$190,356.67 ","$190,122.15 ","$189,663.53 ","$189,732.88 ","$190,232.10 ","$191,070.51 ","$191,706.66 ","$192,125.67 ","$192,259.84 ","$192,538.13 ","$192,952.65 ","$193,454.94 ","$193,892.67 ","$194,450.36 ","$195,212.94 ","$195,459.21 ","$195,485.07 ","$195,402.96 ","$195,709.76 ","$196,367.84 ","$197,169.79 ","$197,864.02 ","$198,365.72 ","$198,636.18 ","$199,193.43 ","$200,217.28 ","$201,740.47 ","$203,658.06 ","$205,058.81 ","$206,091.31 ","$206,597.43 ","$206,792.91 ","$207,027.59 ","$207,776.80 ","$209,403.62 ","$211,742.95 ","$214,437.11 ","$217,627.48 ","$220,719.66 ","$223,547.50 ","$225,987.51 ","$228,351.15 ","$230,796.67 ","$233,493.17 ","$236,785.07 ","$239,861.03 ","$242,454.45 ","$244,265.32 ","$246,491.81 ","$249,286.22 ","$252,607.50 ","$256,287.25 ","$259,977.88 ","$263,745.82 ","$267,374.88 ","$270,843.03 ","$274,227.06 ","$276,812.74 ","$278,480.91 ","$279,326.77 ","$279,967.89 ","$280,661.71 ","$281,143.22 ","$281,059.58 ","$280,985.00 "
