RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023
9,0,California,state,,183262.5796,183880.0692,184712.6512,186519.2174,188617.4457,190880.8013,193271.351,195768.4472,198272.5714,200646.8087,202983.2236,205267.6967,207199.3758,209110.9531,211264.2722,213942.4187,216625.0661,219061.3673,221342.3994,223541.3092,225676.7783,227673.1075,229546.9335,231297.1214,232710.2209,234156.4741,235850.936,238138.1969,240807.8024,243769.249,247195.734,250885.3998,254614.1188,258152.0088,261616.5345,265030.9162,268047.228,270860.682,273842.3439,277308.8102,281157.4813,284716.709,288474.6993,292433.8055,296832.9901,301117.5019,305244.3026,309232.9183,313362.0328,318014.7688,323323.4313,329418.1089,336434.2911,344263.9458,352269.1105,359909.9914,367147.1631,374097.0602,380205.3622,386104.6323,391353.8803,397043.9809,403026.0243,409772.0273,416334.0141,422401.9151,428207.5384,434096.9575,440013.9332,445822.2393,450534.2955,454705.3043,458180.1694,461270.2725,464213.3851,466855.7936,469481.667,471297.4507,471970.5989,471974.9701,470962.5278,469809.6556,468580.6335,467513.9945,466632.7694,465598.6658,464119.7153,462224.7479,459270.2641,455867.8422,451513.2068,446972.4043,441870.3794,436517.4321,431136.8887,425368.6723,419623.6783,412842.0586,404740.969,395245.9945,385140.0576,375325.879,365385.4575,355815.6058,346975.0589,339331.284,331921.2006,324811.1143,318163.9007,313322.4757,309312.1216,305544.1113,301893.0192,298702.0833,296335.2982,294356.9817,292807.4377,291981.2252,292793.9532,294654.8237,296544.7371,297333.753,298342.0871,299598.2571,300981.495,300917.1676,299806.0336,297908.8026,295973.3862,293897.3622,292058.517,290748.5387,289728.0318,288750.143,287309.981,285777.3342,283475.2322,281622.2758,280008.5769,278248.5693,276147.8778,273905.2423,272797.5979,272075.4674,271702.8581,271152.2019,270540.3878,270126.275,270330.9928,271417.6967,272977.9057,275447.8046,278801.4688,283119.1224,287875.6014,292945.5823,297690.0106,301824.8162,305303.9162,309361.5017,314930.1709,321710.9307,328556.7565,335146.4425,341635.3209,348075.7931,353476.5117,357823.5564,360962.6165,363565.9692,365933.7193,368826.1955,371943.9879,374522.6742,376242.6523,377776.6537,380311.1545,383548.0377,387138.6446,390430.3967,393287.3281,395665.2329,397595.118,399511.1343,401704.1441,403952.4509,405724.1128,406938.4419,408024.1843,409360.8071,410482.1896,411521.8563,414727.6256,420058.0656,426097.9546,430693.4012,433787.0805,436526.7598,437600.7892,437373.3115,435878.851,435393.17,436280.1127,438732.3213,443510.8164,449826.9074,456672.3037,462295.3625,466437.0646,470037.0743,471846.3305,473433.8891,475096.4347,478556.55,482361.6514,486782.847,491752.4028,497232.4801,502246.646,506386.3335,510194.3385,513305.3286,516166.3122,519229.2278,522727.5137,526457.2991,529155.1203,530760.2437,530567.9016,529361.8791,528031.9361,527373.8882,527035.8124,526872.335,527456.4893,529306.7711,532062.1994,535277.3046,538759.4116,542337.1219,545181.7819,547436.2803,549569.0503,551595.5842,551920.6657,550843.4857,550831.7484,554318.8294,561872.2996,571566.094,582713.3896,593746.9881,602856.3816,610598.1608,617558.1698,626507.2666,637128.7116,648432.8492,659094.3512,666905.5794,672684.4203,677727.9923,683988.1598,691443.1068,701345.9755,713739.7332,728599.619,742272.1237,752746.0025,758445.7814,758836.6783,754282.4744,746955.97,740461.6185,735420.0561,730347.1365,724089.5494,718687.2635
54,1,Texas,state,,103490.6595,103545.6241,103571.5448,103704.3175,103789.6635,103886.3114,103950.1066,104141.4221,104393.2952,104664.1671,104977.204,105325.0912,105534.3613,105505.5459,105300.1539,105178.0986,105216.7869,105338.1684,105481.6872,105611.4058,105748.7072,105893.171,105999.968,106087.2162,106119.1192,106200.4948,106399.8397,106748.7494,107159.9405,107621.291,108090.9238,108588.0305,109027.0084,109404.6995,109727.0674,110002.4988,110214.4081,110354.0765,110510.151,110691.8059,110897.9535,111106.1422,111311.9995,111552.0609,111770.5622,111993.765,112155.9522,112293.9587,112635.0967,113398.4793,114604.5552,115800.2313,116788.0693,117422.1264,118015.3656,118555.6554,119166.3794,119735.401,120245.1659,120691.2941,121166.2147,121565.9881,121922.0988,122235.9216,122576.7973,122948.9319,123278.1818,123586.2512,123894.5891,124144.578,124436.6524,124674.6647,124870.2227,125067.4938,125307.0925,125690.6796,126215.0898,126796.3014,127375.9068,127890.8467,128438.4378,129114.7727,129762.5287,130405.0866,130744.7449,130879.0912,130863.4712,131067.1607,131438.8229,131921.7753,132352.8661,132811.0069,133262.5111,133678.3428,134024.9723,134344.7764,134213.475,133838.032,133287.0342,133000.9063,132797.4848,132615.5702,132465.6466,132142.3355,131673.0236,131114.0647,130565.6339,130058.5973,129593.4969,129347.2678,129244.2135,129229.4817,129231.1366,129210.82,129223.2124,129117.234,128976.659,128789.2714,128831.2171,128949.728,129004.556,128989.0682,129009.1437,129172.4555,129362.1134,129406.72,129179.5698,128738.7674,128216.1653,127690.2271,127144.5331,126670.8388,126255.74,125818.0584,125387.6173,124974.7735,124649.0443,124317.3313,124134.2323,124027.4001,123990.5419,123888.0829,123694.7203,123468.5096,123362.2421,123511.366,123785.2268,124079.9167,124410.6609,124851.5104,125333.9621,125678.5185,125962.8852,126243.6813,126585.5153,126951.0878,127445.9764,128063.1023,128784.5902,129485.0848,130291.8311,131256.1472,132178.4831,133067.4481,133752.4142,134529.3777,135247.8695,136055.0648,137027.0261,138139.1012,139280.614,140267.0886,141251.5274,142246.8604,143382.7226,144413.367,145329.9254,145994.4645,146814.3781,147756.725,148904.875,150082.9629,151231.0353,152318.6163,153369.8748,154411.9992,155488.1715,156612.2185,157794.5312,159009.1781,160099.1437,161205.0087,162362.2173,163541.6097,164409.9016,165245.1432,166065.8717,167036.2416,167849.1041,168642.8565,169553.4417,170553.3253,171674.5259,172756.3326,173802.9067,174732.8775,175710.6535,176813.1962,177812.8362,178726.1526,179445.1712,180210.2592,180987.835,181907.1027,182899.0309,183986.8598,185052.3697,186016.8928,187127.204,188153.0809,189223.6881,190049.1048,191010.9856,191888.4456,192753.1747,193424.157,194183.104,195027.3401,195876.463,196639.2922,197315.0825,197881.5027,198381.8674,198858.4256,199368.5783,199987.1171,200654.0478,201519.8768,202530.1854,203628.4603,204775.675,205906.9577,207032.9092,207837.4996,208146.2382,208332.7372,208988.6589,210356.1305,212396.4611,214679.3502,217291.8972,219841.0005,222565.6174,225495.8337,228814.5771,232468.9272,236646.1672,241117.6034,245400.5422,248847.1779,251524.7741,254142.481,257352.3223,260974.5601,265611.4529,270696.2844,276407.9833,281997.7643,287184.7093,291730.9337,294474.5246,295310.333,294625.8197,293697.4127,292747.5554,291270.0364,290034.2955,289255.3954
14,2,Florida,state,,102232.2252,102454.006,102722.5032,103268.027,103855.9211,104455.7774,105058.7299,105672.8963,106309.3862,106959.1053,107634.8374,108332.1502,108970.1354,109603.7643,110265.8757,111047.4061,111903.017,112796.1384,113756.5144,114774.5319,115829.8269,116887.9875,117903.3056,118899.4228,119799.1699,120631.3138,121444.695,122359.3603,123362.5512,124411.4456,125479.5332,126621.0914,127750.3801,128878.1617,129950.0147,131111.5692,132256.9631,133433.8157,134640.3834,135984.1354,137403.13,138811.0851,140205.21,141630.7194,143110.4847,144609.6344,146080.764,147488.6345,148838.6969,150175.4787,151639.7793,153308.9059,155262.6428,157478.9639,159941.4421,162653.3128,165406.9085,168052.1788,170533.777,173062.9087,175660.3056,178437.5957,181549.0372,185214.1336,189304.2127,193742.0249,198480.8796,203379.2922,208179.6742,212600.7692,216688.5228,220518.9928,224059.8205,227345.0035,230755.3133,234548.3311,238184.4098,241231.6515,243325.9021,244702.4131,245280.2419,245256.3233,244890.6996,244157.2618,243228.6692,242224.7824,241067.6131,239728.1921,237984.641,235811.2279,233197.3209,230309.4862,227352.4726,224327.8367,221164.8539,217956.6866,214471.7557,211032.3254,207355.8575,203771.9544,199920.7952,196178.8064,192356.0723,188382.7433,184341.6096,180253.8821,176234.3772,172391.0875,168777.0712,165566.1998,162545.5554,159534.8544,156621.2173,153852.0653,151484.8756,149304.7505,147308.5277,145619.7409,144493.9979,143638.5503,142980.948,142408.7261,142017.4783,141672.8934,141226.176,140557.0217,139632.5923,138478.7658,137218.7795,135900.9299,134566.262,133293.9905,132023.2568,130818.5598,129586.312,128391.4841,127197.3711,126119.8018,125128.7059,124349.6612,123764.0155,123428.5529,123257.4221,123179.8053,123208.4327,123325.8145,123520.2509,123887.1724,124370.5684,125018.57,125674.3259,126262.708,126886.4212,127641.9832,128689.2619,130073.8209,131632.4979,133214.0153,134816.6549,136485.1204,138373.5209,140241.0129,142046.2642,143789.7424,145496.3732,147308.2683,148918.4136,150548.6066,152081.6696,153725.7635,155279.234,156674.9482,158048.4047,159191.3324,160370.2804,161380.5363,162424.9929,163309.664,164407.0154,165702.7002,167111.9309,168351.6699,169451.7206,170557.5243,171802.7972,173064.3637,174492.727,176006.9831,177665.173,179408.4344,181094.6171,182666.2276,184103.7155,185455.2263,186688.7375,187997.8625,189298.3429,190685.281,191899.7079,193158.5334,194581.9913,196161.5615,197617.4481,198831.0106,199902.3522,201106.0953,202499.4725,203988.0771,205308.4006,206693.6062,208022.7489,209503.3467,210915.536,212412.2603,213933.0907,215528.6436,217042.7085,218467.8489,219960.6607,221388.1647,222811.3987,223990.0577,225470.4788,226911.1014,228371.7077,229586.1458,230877.6202,232267.8674,233485.7383,234538.039,235207.7945,235696.7019,235964.9501,236380.5777,236926.1284,237666.0962,238407.7226,239395.7172,240746.3624,242405.4384,244405.5197,246285.0591,247939.5444,248960.002,249293.0101,249486.861,250111.3805,251708.9792,254255.3418,257255.9126,260771.1846,264263.53,267901.0591,271547.4655,275432.9699,279740.1108,284911.0496,291219.6367,297820.1724,303869.8481,308952.0047,313862.8403,319214.8501,324906.6507,331892.9659,339906.7648,349199.3475,358599.9534,367329.0819,374910.7654,380089.5371,382684.4586,382968.2985,382502.041,381860.4977,380466.9308,378952.651,377706.0349
43,3,New York,state,,122870.9105,123309.1232,123730.4549,124636.1513,125571.4562,126582.5298,127491.4839,128287.4681,128993.9932,129752.6507,130685.3678,131713.0544,132701.4952,133524.6365,134265.137,135034.3186,135881.1412,136815.2958,137796.1757,138826.3642,139833.3356,140894.5881,142008.4765,143194.8201,144368.3982,145433.6793,146335.7646,147221.5854,148163.4451,149256.6493,150431.127,151743.1881,153094.5281,154443.0721,155756.2389,157119.544,158453.4101,159750.4152,161131.5545,162489.1091,163876.0778,165251.1352,166693.8262,168332.3424,170105.8279,171932.0703,173531.5924,174969.9647,176372.4336,177701.2153,178813.8212,179916.2719,181211.3559,182808.8744,184605.6691,186454.6574,188400.8176,190314.519,192256.3509,194115.9355,195890.939,197621.1903,199213.9698,200893.8856,202676.3339,204516.9859,206452.9284,208475.7783,210598.4184,212757.8766,214709.7967,216654.7027,218354.4639,219909.3587,221193.4134,222309.0252,223363.0219,224451.504,225470.9013,226383.2653,226973.8244,227407.2776,227657.6993,227923.2014,228145.0353,228326.5492,228567.2522,228667.0392,228856.7729,228887.4915,228935.6805,229001.4182,229009.1171,229177.0585,229345.4307,229436.6218,229493.3211,229382.0336,229255.5785,228966.1631,228481.2825,227818.2544,226938.9774,225987.6411,224924.6568,223644.7791,222242.0154,220895.8044,219651.4026,218581.5373,217633.9495,216827.9096,216087.5989,215283.2085,214449.4439,213549.1529,212791.4907,212204.8731,211829.8062,211577.8883,211394.5967,211380.6188,211445.4715,211765.7286,212108.2683,212565.7724,212859.3154,212790.6698,212351.6423,211555.3337,210721.0959,209875.1046,209278.8819,208822.2095,208541.959,208165.2236,207761.4081,207158.5966,206568.8699,205992.8919,205467.5586,204943.9255,204373.2292,203890.3103,203465.6842,203314.4712,203526.6291,203956.8556,204510.0649,204945.0365,205375.5038,205540.6451,205764.1605,205719.2316,205710.695,205626.7666,205980.4169,206634.7103,207420.9258,208192.3937,209053.7272,210192.5412,211334.6908,212374.9821,213227.8603,214031.3696,214630.2359,214956.9131,215273.3234,215789.0484,216739.0799,217848.2726,219157.3199,220072.711,220874.8212,221411.1643,222121.3227,222638.7094,223226.925,223669.9939,224046.9308,224356.9935,224725.8558,225271.6223,226132.4814,227028.4383,228114.0106,229387.0563,231080.8981,232832.8815,234239.5909,235383.1231,236240.5609,236939.1745,237290.0831,237896.5794,238796.1803,240100.3449,241192.4265,242003.9184,242682.5457,243472.5062,244585.1556,246066.358,247497.0595,249127.0248,250658.9777,252698.7934,254369.7872,255823.9541,256904.074,258186.0372,259510.0403,261884.174,264578.8349,267842.6512,270442.6824,272333.8731,274226.9273,276202.5641,278862.453,281250.0195,283821.7991,286304.6295,288890.0196,290616.0163,291751.4686,292336.684,293656.3871,295681.7049,298012.1533,299987.3361,301277.5948,302995.6173,304899.7336,307146.2677,308630.4734,309806.8788,311466.4729,313407.5594,315791.4802,317610.2476,319208.9962,320587.8984,321824.6865,322583.7615,322939.8989,323514.3502,325624.2797,328817.4039,332896.5769,337347.4201,341663.4411,346263.7142,350661.9647,354776.7922,358938.7171,362895.3058,366924.0482,370085.5586,372461.4224,374836.5974,377478.1407,380222.2242,383298.825,387004.7406,391972.1826,397177.22,402016.6621,406613.7978,409785.719,410895.6184,409769.7686,408358.552,407197.4824,405353.0951,404674.7691,405327.2157
47,4,Pennsylvania,state,,87543.56739,87730.94008,87907.00113,88265.71773,88634.17872,89012.78621,89414.81058,89798.46902,90189.33993,90564.20104,90977.74594,91405.44322,91827.50463,92213.47906,92601.84463,93018.68242,93417.62385,93823.74153,94260.65028,94741.83885,95228.83655,95676.33456,96130.73363,96560.49661,96988.00892,97411.50498,97853.20884,98339.38977,98870.64294,99455.50748,100110.0389,100848.6686,101615.1424,102366.0607,103011.9878,103626.4064,104214.8615,104806.855,105372.8145,105971.2805,106703.8486,107588.5997,108560.3082,109497.3738,110416.8172,111285.961,112073.5924,112775.0646,113397.0555,114113.6331,114833.9071,115634.1303,116575.9897,117687.7031,118992.7649,120267.8162,121541.0394,122649.9127,123771.7343,124867.3127,125995.8959,126911.3787,127787.9495,128741.6519,129889.858,131218.2264,132639.6318,134129.0196,135528.5917,136804.8161,137975.7504,139074.7808,140050.1771,140900.4324,141698.3606,142542.7932,143487.758,144522.5123,145480.3938,146255.4479,146795.6749,147216.2556,147552.3497,147835.9544,148122.8729,148465.786,148896.0827,149293.2396,149675.0865,149965.6025,150278.9157,150503.7542,150616.7843,150690.7972,150785.4335,150859.886,150820.9273,150793.5289,150734.1434,150692.7801,150510.3497,150219.3466,149701.8896,149028.4094,148317.845,147700.988,147120.3508,146494.5414,145856.2957,145436.8898,145229.6119,145104.7154,144887.5437,144589.7073,144263.9363,143880.8503,143518.8484,143271.9651,143221.8085,143299.3807,143520.5765,143829.0077,144257.7209,144674.3426,144947.645,144995.7081,144774.6474,144354.8312,143729.5166,142991.1604,142179.344,141413.223,140747.2238,140207.5295,139796.0498,139356.2579,138847.6351,138198.3204,137549.989,137011.6354,136625.4217,136308.4542,135991.2829,135682.3367,135413.811,135353.1846,135648.4222,136090.2644,136526.3188,136731.1209,136844.6777,136781.7756,136721.5664,136619.001,136568.7898,136564.6071,136626.5183,136703.6851,136951.9144,137394.9936,138037.4736,138610.6031,138837.0898,138971.7475,138985.0754,139253.0884,139457.0097,139705.343,139906.8676,140107.35,140341.8745,140697.3556,141199.8119,141691.3855,142187.6398,142455.4328,142528.0618,142288.1005,142172.7309,142235.0809,142378.5955,142483.6823,142701.8896,143121.1336,143704.0137,144237.9227,144868.9664,145580.7721,146279.8462,146826.6895,147135.9135,147527.5008,148027.7658,148524.1338,148581.8846,148590.0764,148789.4408,149272.4043,149666.4972,150064.3195,150566.5783,151194.7012,151785.9445,152451.7057,153032.9875,153550.2732,153975.3152,154486.2976,155032.6871,155592.2559,156169.2951,156789.3063,157465.8863,158261.0311,159177.7369,160090.0784,160924.4863,161672.5215,162694.1223,163667.5322,164463.5892,164909.3072,165359.2185,165858.0629,166336.5717,166653.0166,166995.3518,167420.0899,168106.9084,169086.2173,170090.0214,170899.6964,171443.3273,172048.3642,172743.9245,173489.316,174177.8126,175020.1533,176064.9011,177199.134,178340.4213,179569.2844,180895.6608,182321.1549,183226.2252,183717.7094,184215.4102,185383.2818,187557.6945,190202.8718,193330.2584,196291.6358,199037.3878,201708.8598,204459.0228,207266.3172,210091.5606,213062.7853,215272.4675,216232.1898,215701.7455,215291.8093,215534.9537,216585.1873,218984.9953,222437.3589,226712.979,230579.9484,233579.7979,235928.6309,236889.9694,236818.0923,236041.3369,235900.3873,236224.4167,236512.5715,237084.6976,237773.7821
21,5,Illinois,state,,108150.3806,108238.0507,108426.5095,108868.9699,109394.0346,109984.396,110625.3325,111531.9266,112596.1516,113821.7785,114758.3588,115501.8011,116036.716,116573.8079,117156.8114,117751.0653,118458.3958,119204.1544,119974.1101,120911.918,121986.5526,123220.4459,124163.0161,124860.3285,125342.7668,125908.1183,126595.6657,127237.9352,127919.326,128591.7982,129400.5564,130425.3215,131557.0541,132773.9795,133618.8359,134349.7615,134930.3758,135656.6206,136349.7005,137118.6176,137837.7634,138544.1844,139214.9767,140162.299,141324.0515,142609.5937,143589.382,144351.1334,145044.5703,145801.9795,146583.9188,147455.513,148432.0527,149559.1709,150648.0881,151847.1527,153010.1878,154269.7575,155350.5149,156406.1792,157295.4865,158272.2635,159256.4147,160337.4843,161441.6672,162554.8799,163622.1266,164795.5883,166140.7892,167603.3365,168769.329,169763.7344,170635.4599,171590.1105,172566.3461,173441.7809,174328.136,174969.8752,175458.976,175824.1854,176116.8108,176348.1479,176553.549,176831.4491,177259.8995,177689.6722,178032.8163,178192.2472,178208.6188,178104.2563,177868.8295,177570.3581,177096.545,176569.0179,176019.7917,175368.0963,174656.9826,173257.6329,172601.4637,171378.0661,170947.5226,169531.1887,168611.6814,166889.2327,165424.7567,163437.3623,161575.5322,159388.9235,157031.5573,155152.9896,153321.4621,152163.1515,150790.1996,149694.4528,148619.0453,147644.7995,146315.3371,145021.2255,143756.6094,143110.1991,142479.1861,142186.2689,141496.643,141575.8295,141296.1815,141554.6003,140542.7867,139648.6895,138236.3613,137089.9856,135525.471,133996.395,132620.9524,131540.479,130756.9026,129825.5919,129116.5418,128214.5539,127662.2103,126891.9392,126147.7552,124906.8524,123892.2638,122642.0159,121821.4892,121024.1357,120566.9443,120194.4743,119965.8412,120059.4416,120354.1958,120560.7616,120701.32,120650.1191,120497.5384,120365.9988,120519.891,121068.7547,121818.6727,122847.8609,123761.9446,124875.3409,125790.2204,126966.9464,128057.3407,129410.993,130592.2407,131708.6437,132552.7761,133433.0286,134206.3131,134974.2765,135756.4914,136580.6282,137517.2561,138351.5982,139011.5656,139468.2649,139897.1017,140329.1088,140605.7329,140690.9543,140966.2695,141394.0319,142140.3445,142759.9418,143420.0097,144005.8297,144696.0648,145629.5003,146533.1671,147394.7832,148211.3603,149084.2513,149717.6374,150343.2132,150991.4466,151756.8955,152175.977,152475.874,152747.7092,153338.4358,154035.1482,154965.1128,155858.8425,156831.798,157877.063,158740.7859,159391.5647,159644.432,159881.4205,160158.2409,160789.9403,161624.8314,162644.0337,163668.9879,164759.7749,165723.5151,166887.3903,167785.1862,168508.3281,168559.3899,168673.2243,168647.7292,168812.6209,168837.052,169046.2343,169494.8641,170361.0138,171568.4657,172661.2863,173466.8753,173824.9243,174026.5307,173968.968,173940.0706,173775.8545,173902.6679,174261.4512,174956.9094,176016.7396,177308.3309,178637.2249,179632.4964,179919.0259,179801.2077,179678.6406,180261.2957,181816.3641,183860.8658,186265.6295,188535.2364,190815.2236,193280.8851,195767.9494,198090.0626,200251.4866,202586.232,205033.5767,206957.1715,208086.1864,208970.4851,210202.2435,212028.6477,214634.9127,217930.2892,221772.2396,225418.9954,227898.8176,229562.3836,229898.0925,229481.3494,228350.7997,227617.3349,227259.9164,226877.7144,227518.3052,228697.517
44,6,Ohio,state,,94814.6167,94872.08025,94958.98474,95215.48902,95607.46013,96094.96412,96577.70648,97047.64458,97510.01963,97957.27378,98394.32009,98811.41083,99198.78718,99506.71958,99791.23019,100071.4876,100375.2878,100674.8763,101009.9772,101382.6561,101763.3089,102129.1057,102460.1962,102760.188,103014.559,103223.0596,103422.1045,103622.0223,103858.6673,104124.2364,104435.1889,104760.1741,105087.9348,105416.7886,105757.8934,106096.7491,106407.0842,106690.9902,106947.1832,107211.6263,107494.4784,107833.7712,108224.0008,108680.9842,109148.9687,109605.3852,109987.8848,110328.6174,110616.668,110909.1873,111205.2745,111495.0862,111799.1003,112117.0899,112474.8396,112811.3136,113136.5187,113443.9035,113756.0968,114050.3398,114363.0561,114694.3669,115033.7942,115354.1967,115629.2564,115904.5174,116163.0813,116443.9984,116713.7438,116988.1151,117258.478,117504.1671,117704.5304,117865.5156,118012.3794,118168.039,118327.0066,118469.6256,118597.1417,118679.5961,118708.5057,118691.0733,118617.9115,118497.0739,118366.2363,118282.8486,118167.9862,118039.2129,117888.6129,117751.793,117568.7462,117352.4249,117185.3351,116990.9845,116672.2862,116269.4162,115836.6755,115419.8222,115079.3451,114784.5096,114545.7762,114274.2328,114010.3149,113693.9216,113316.9468,112824.722,112330.004,111741.7405,111063.2577,110320.1587,109648.2782,109175.1074,108841.3393,108548.2717,108198.0516,107818.7494,107468.4107,107216.8158,106966.4846,106753.7051,106550.1456,106502.748,106480.3089,106517.8254,106516.3581,106466.9219,106240.4112,105902.6201,105453.4863,104949.6177,104356.9664,103711.3867,103105.5783,102540.8815,102095.1358,101635.2461,101182.8922,100742.4294,100429.4155,100195.1427,99951.09294,99657.89319,99348.02757,99073.42596,98752.42257,98550.31737,98572.77063,98799.25511,99094.78262,99290.36611,99475.34951,99506.07551,99597.94481,99687.35429,99820.44968,99927.19905,100088.8989,100333.0076,100768.021,101366.5194,102119.3829,102796.1236,103344.1009,103867.3243,104312.7295,104738.4713,104890.9994,105031.6281,105047.5158,105152.273,105272.1499,105632.6252,106276.3847,106981.8267,107643.8991,108065.6604,108306.2685,108288.0862,108332.1655,108546.0285,108908.2207,109272.6959,109676.6114,110197.6849,110857.6898,111492.7768,112159.9936,112860.5737,113531.8405,114160.9749,114554.2699,115027.315,115653.1533,116429.9107,116933.602,117266.6933,117508.7716,117919.9503,118193.4556,118474.9774,118806.8883,119320.4398,119877.3913,120473.9374,121034.5164,121540.4517,122048.6254,122624.3122,123209.024,123798.5263,124405.1315,125045.8634,125626.8798,126240.4,126942.9414,127671.6575,128289.3808,128821.8683,129577.9452,130385.4963,131233.9999,131816.0488,132475.0283,133110.466,133856.8143,134458.1673,135171.3976,135887.0114,136757.2044,137756.8132,138787.3012,139591.9448,140118.3675,140617.8575,141155.5385,141659.427,142082.5368,142642.8301,143443.0296,144320.3796,145358.4577,146441.8221,147625.0981,148687.7945,149404.6355,149929.4532,150603.6777,151897.5879,153924.7009,156405.3578,159130.9262,161680.4228,163953.9334,166126.4682,168374.2282,170752.7487,173219.8797,175737.4164,177524.5833,178168.4898,177820.0048,177636.038,178065.0355,178923.2171,180994.0269,184028.0959,187739.5111,191182.6112,193987.9695,196541.4022,198009.0094,198604.902,198359.3099,198222.8513,198251.4105,198329.7625,198806.4827,199517.5587
